Id,age,Income,Spend,Savings,Debt,Credit Rating,Is Employable ,HasCriminalBackground,Unemployed For
12377,97,988269880,61,44,12,3,1,1,16
12378,80,923363701,41,50,43,6,0,0,46
12379,99,383508413,75,59,30,9,1,1,5
12380,1,116973510,30,60,-23,5,0,0,46
12381,7,868017582,41,37,-23,2,1,1,43
12382,61,931704979,15,35,-21,5,0,0,51
12383,106,869513352,76,31,15,1,1,1,58
12384,35,419639007,54,39,9,1,0,0,26
12385,37,32705767,20,31,-26,1,1,1,36
12386,24,574484269,34,43,33,4,0,0,3
12387,33,993718887,42,35,-35,3,1,1,48
12388,65,20022088,70,38,52,6,0,0,45
12389,106,589502577,44,47,-36,10,1,1,30
12390,53,621209229,24,59,57,4,0,0,13
12391,2,849986725,19,50,-7,3,1,1,43
12392,18,57669816,28,55,35,6,0,0,56
12393,63,678916876,58,30,54,1,1,1,19
12394,20,903632731,49,60,47,8,0,0,26
12395,33,873559452,37,30,40,5,1,1,54
12396,22,138608975,35,43,-9,4,0,0,59
12397,51,654682397,61,52,-33,4,1,1,47
12398,71,545228507,24,30,27,6,0,0,41
12399,15,592549852,35,44,-33,0,1,1,47
12400,52,9166457,63,42,49,5,0,0,18
12401,60,451840183,18,48,23,6,1,1,16
12402,36,289060096,23,38,18,0,0,0,45
12403,85,61908120,53,35,-16,6,1,1,56
12404,27,362500989,47,47,-22,7,0,0,46
12405,74,863216289,20,56,-45,9,1,1,43
12406,110,782288730,56,42,16,8,0,0,21
12407,34,735702658,70,40,46,10,1,1,56
12408,103,137781005,60,39,54,1,0,0,40
12409,60,658091628,67,47,43,8,1,1,3
12410,75,340257929,15,48,3,3,0,0,8
12411,14,827713105,73,31,-40,3,1,1,28
12412,56,708665423,15,41,8,6,0,0,59
12413,62,883148252,77,33,36,4,1,1,33
12414,92,158645504,63,30,8,5,0,0,59
12415,39,947879066,21,40,-4,5,1,1,58
12416,50,61973091,79,45,17,0,0,0,15
12417,48,851478239,41,46,-11,6,1,1,40
12418,65,937160416,64,58,44,6,0,0,60
12419,2,549523902,77,56,-9,0,1,1,26
12420,109,365550514,29,57,45,2,0,0,23
12421,77,752155391,77,50,-6,8,1,1,26
12422,39,606656526,47,58,-44,0,0,0,15
12423,89,411328759,17,38,44,7,1,1,51
12424,27,595291047,37,44,-27,9,0,0,16
12425,11,405429079,17,30,-46,9,1,1,28
12426,5,937460487,31,42,-32,4,0,0,43
12427,80,225621764,36,43,-11,5,1,1,28
12428,2,577218035,19,35,18,2,0,0,28
12429,80,595526292,38,35,-31,0,1,1,15
12430,13,609012971,52,53,0,7,0,0,50
12431,48,949172631,76,56,50,10,1,1,8
12432,62,366941881,58,43,-47,2,0,0,36
12433,16,566313852,62,54,-37,10,1,1,52
12434,56,552299630,26,37,36,10,0,0,26
12435,22,725986565,26,58,31,10,1,1,32
12436,48,50834397,25,57,31,3,0,0,21
12437,9,652167477,22,53,-29,9,1,1,8
12438,51,702138334,39,42,22,8,0,0,26
12439,50,208214020,27,52,-40,6,1,1,14
12440,92,385307364,63,40,50,3,0,0,35
12441,17,933625280,65,46,-28,2,1,1,10
12442,24,155269241,42,31,-44,8,0,0,43
12443,84,234209437,64,47,15,3,1,1,38
12444,11,723509400,39,38,13,4,0,0,60
12445,72,886056303,76,33,-29,8,1,1,6
12446,75,566226408,16,49,57,1,0,0,19
12447,6,758152291,80,44,-46,9,1,1,38
12448,23,378028492,67,44,30,9,0,0,31
12449,86,892723153,24,58,52,7,1,1,27
12450,72,27642671,64,45,-5,8,0,0,51
12451,42,620639707,80,54,14,0,1,1,45
12452,2,207882970,15,49,-16,5,0,0,3
12453,33,717505503,55,31,17,1,1,1,27
12454,59,499422286,38,48,-39,5,0,0,46
12455,57,164994857,54,42,-13,7,1,1,50
12456,57,225134334,71,39,-12,1,0,0,24
12457,35,210444344,40,41,24,10,1,1,17
12458,88,616340853,39,43,17,3,0,0,29
12459,87,404565018,61,33,43,7,1,1,4
12460,84,127333299,25,54,32,7,0,0,51
12461,29,532220871,51,54,-27,1,1,1,36
12462,79,213221852,72,38,34,9,0,0,54
12463,39,293637449,53,42,54,8,1,1,11
12464,33,814244846,61,47,-4,2,0,0,53
12465,36,713798568,16,51,4,2,1,1,21
12466,16,433536628,57,56,58,1,0,0,26
12467,74,247141844,70,36,-22,4,1,1,11
12468,5,891915444,61,45,25,0,0,0,6
12469,61,438240590,23,41,33,5,1,1,16
12470,59,1339340,31,41,-48,8,0,0,30
12471,91,200694786,15,40,-47,4,1,1,26
12472,84,350511202,50,60,-35,6,0,0,59
12473,83,120381558,35,56,27,3,1,1,11
12474,53,850167335,16,32,14,0,0,0,9
12475,6,603464560,30,42,16,8,1,1,23
12476,73,321817599,33,52,15,4,0,0,43
12477,69,909912979,50,30,-29,2,1,1,38
12478,23,857014045,57,43,2,0,0,0,44
12479,101,420420336,46,47,-10,10,1,1,48
12480,42,295466745,62,37,-40,9,0,0,5
12481,96,337060233,48,41,32,2,1,1,16
12482,97,367414095,68,57,-30,3,0,0,57
12483,69,110580156,41,56,-46,5,1,1,43
12484,3,592649817,58,60,59,4,0,0,5
12485,65,417359127,47,34,5,4,1,1,33
12486,79,543007176,68,32,-30,1,0,0,48
12487,85,569110093,38,59,-11,5,1,1,60
12488,7,210640197,34,50,-1,10,0,0,58
12489,106,168984740,69,42,41,10,1,1,50
12490,45,268987520,78,45,-14,0,0,0,14
12491,70,808022287,41,42,12,8,1,1,48
12492,36,113538277,52,50,29,2,0,0,23
12493,84,45238574,42,42,52,2,1,1,43
12494,83,30833762,73,38,-31,4,0,0,55
12495,61,980479978,42,36,-7,5,1,1,52
12496,44,825294698,24,45,-19,9,0,0,29
12497,39,253646033,41,51,1,3,1,1,53
12498,40,417858084,41,36,10,7,0,0,52
12499,14,47121891,37,45,-47,6,1,1,30
12500,8,72334595,75,60,-30,2,0,0,23
12501,89,772893460,57,55,-7,9,1,1,9
12502,80,33314559,27,55,35,9,0,0,40
12503,61,907596441,50,44,30,2,1,1,25
12504,110,388559473,78,60,7,8,0,0,58
12505,2,658016149,38,30,7,1,1,1,32
12506,5,452088072,37,57,12,6,0,0,47
12507,72,741391587,25,55,9,0,1,1,28
12508,40,696529802,53,51,49,8,0,0,46
12509,6,840303488,30,50,-9,2,1,1,46
12510,81,587184968,57,32,-49,9,0,0,49
12511,63,769612463,32,33,31,1,1,1,43
12512,77,191120256,31,56,-34,7,0,0,29
12513,32,816848348,38,44,38,5,1,1,39
12514,79,514581671,42,59,52,2,0,0,5
12515,109,97623407,75,43,-13,9,1,1,58
12516,79,478837271,70,30,16,3,0,0,54
12517,55,215406798,29,45,43,4,1,1,24
12518,62,287796124,32,49,48,10,0,0,8
12519,60,232118545,51,56,-25,1,1,1,20
12520,16,630865158,23,32,-29,4,0,0,31
12521,65,217937997,53,39,37,6,1,1,34
12522,4,520325732,74,48,53,2,0,0,1
12523,49,557860294,64,51,-4,7,1,1,7
12524,91,661622109,23,35,54,5,0,0,34
12525,3,609484381,48,33,-27,10,1,1,18
12526,37,268104958,40,33,54,2,0,0,37
12527,100,50443691,53,33,19,0,1,1,54
12528,94,945178297,24,42,-6,2,0,0,26
12529,86,804341401,58,47,36,6,1,1,23
12530,74,976629029,46,31,-6,6,0,0,54
12531,7,862804069,35,38,24,1,1,1,23
12532,17,158473791,29,53,18,7,0,0,14
12533,80,93721688,55,32,56,4,1,1,28
12534,35,105918381,42,44,-3,6,0,0,35
12535,38,959500880,51,43,56,3,1,1,36
12536,97,576223890,45,42,21,8,0,0,41
12537,91,479406430,40,39,-14,8,1,1,23
12538,72,381871874,15,33,17,0,0,0,41
12539,65,839013907,62,36,39,10,1,1,6
12540,28,535903576,34,36,53,6,0,0,21
12541,64,546931268,35,51,53,7,1,1,22
12542,6,250108592,30,52,-20,6,0,0,49
12543,30,18677915,42,33,-11,9,1,1,35
12544,7,702672785,67,53,-50,3,0,0,42
12545,84,89800725,15,49,-26,3,1,1,45
12546,62,634550823,64,54,48,3,0,0,8
12547,98,560238907,20,51,26,0,1,1,39
12548,92,169071624,71,48,-23,1,0,0,7
12549,68,131287170,75,32,28,4,1,1,53
12550,2,324341196,19,50,-28,4,0,0,13
12551,3,752254960,74,45,25,5,1,1,59
12552,90,51333823,50,35,14,8,0,0,29
12553,10,11274099,38,57,37,4,1,1,12
12554,33,134857504,80,34,46,0,0,0,8
12555,99,8606475,71,43,30,2,1,1,40
12556,70,467273712,59,35,27,0,0,0,27
12557,71,203261539,67,33,24,4,1,1,57
12558,67,534857446,42,57,-38,5,0,0,3
12559,87,157213719,44,30,-16,9,1,1,18
12560,101,142892585,57,33,5,1,0,0,35
12561,82,841559236,48,55,-45,5,1,1,18
12562,89,950753673,75,34,53,4,0,0,46
12563,61,677525184,54,49,60,7,1,1,42
12564,95,138930497,37,60,55,1,0,0,39
12565,93,857122742,16,35,-24,7,1,1,15
12566,7,910056305,71,40,26,10,0,0,59
12567,10,366096551,22,49,-49,5,1,1,58
12568,10,189686644,43,34,34,10,0,0,3
12569,10,548370340,67,46,59,1,1,1,56
12570,7,462050658,16,56,-6,1,0,0,1
12571,41,879564944,56,41,37,6,1,1,44
12572,91,274233794,43,35,-35,0,0,0,7
12573,42,425050054,80,57,-26,3,1,1,55
12574,79,720122470,75,44,47,10,0,0,27
12575,98,546921695,26,40,-28,6,1,1,60
12576,40,390510417,15,45,-37,2,0,0,12
12577,46,125973427,35,58,-14,3,1,1,13
12578,27,616249024,68,48,-9,1,0,0,48
12579,21,47816607,22,32,-24,2,1,1,53
12580,55,103049832,36,44,57,10,0,0,44
12581,99,401301868,80,44,13,2,1,1,59
12582,57,806408709,32,32,-8,6,0,0,29
12583,1,699653212,37,54,30,8,1,1,13
12584,1,65594854,62,60,26,0,0,0,51
12585,25,686811504,29,37,51,5,1,1,11
12586,61,858787435,45,50,-8,0,0,0,1
12587,14,657512108,22,53,58,5,1,1,39
12588,99,173690090,20,30,57,7,0,0,43
12589,84,865188573,30,40,-18,7,1,1,58
12590,52,293399178,54,56,-25,8,0,0,22
12591,41,899629061,33,46,-33,3,1,1,42
12592,69,717417765,50,33,33,6,0,0,25
12593,27,792840179,77,47,42,6,1,1,50
12594,105,939714214,80,34,3,6,0,0,9
12595,65,879893045,78,59,-17,1,1,1,30
12596,67,701165849,58,49,15,3,0,0,16
12597,17,40204767,41,33,49,7,1,1,3
12598,7,674986687,78,34,4,10,0,0,19
12599,87,37730503,77,53,-7,0,1,1,13
12600,51,174628812,27,53,-2,2,0,0,55
12601,67,799727781,48,47,-17,0,1,1,15
12602,101,481745824,76,30,24,4,0,0,45
12603,47,490925294,17,52,58,1,1,1,38
12604,40,17943003,15,60,-31,9,0,0,38
12605,46,349459262,20,35,-11,0,1,1,48
12606,95,800865855,28,31,-41,3,0,0,59
12607,23,141220322,27,51,28,5,1,1,16
12608,87,344734396,37,56,39,3,0,0,54
12609,99,83980510,75,40,-44,4,1,1,20
12610,77,558384609,67,47,50,10,0,0,12
12611,39,518997884,77,54,54,10,1,1,29
12612,41,263461125,22,34,46,2,0,0,16
12613,5,382228364,38,46,32,1,1,1,58
12614,91,938267857,78,50,-30,2,0,0,34
12615,106,368323883,62,54,44,0,1,1,4
12616,99,823369857,51,32,-9,7,0,0,40
12617,88,11965276,56,57,16,6,1,1,10
12618,75,216707686,22,47,-13,8,0,0,49
12619,56,946152710,55,32,37,3,1,1,42
12620,10,30309030,25,58,50,9,0,0,4
12621,40,630505767,23,51,29,10,1,1,5
12622,65,353284732,46,44,19,4,0,0,17
12623,5,476316471,36,38,-47,10,1,1,57
12624,7,367882636,42,41,51,8,0,0,32
12625,86,404145150,34,41,51,7,1,1,35
12626,38,864039499,65,33,-18,0,0,0,6
12627,18,329327612,53,47,27,10,1,1,41
12628,99,122760812,45,59,-11,5,0,0,12
12629,48,968215091,47,35,35,1,1,1,27
12630,17,258512081,43,39,-4,8,0,0,12
12631,100,304786335,35,31,-10,5,1,1,35
12632,6,732950423,34,50,35,5,0,0,32
12633,56,746731336,80,52,34,7,1,1,34
12634,43,982073242,38,54,16,3,0,0,6
12635,99,503666370,39,39,-41,5,1,1,19
12636,27,884306870,48,41,12,6,0,0,21
12637,31,686753515,32,42,16,10,1,1,47
12638,43,563307000,79,48,23,10,0,0,16
12639,91,825472514,21,44,42,1,1,1,21
12640,96,65623582,44,37,2,2,0,0,32
12641,42,987130463,67,55,-48,10,1,1,45
12642,73,245441657,35,48,-6,9,0,0,43
12643,8,563133328,59,51,-21,0,1,1,27
12644,26,928943391,72,41,35,1,0,0,17
12645,83,149731747,62,59,-30,3,1,1,19
12646,36,781886573,43,55,-38,2,0,0,42
12647,102,687968273,39,58,-46,3,1,1,21
12648,49,752052889,74,32,20,6,0,0,25
12649,61,100924122,69,37,-40,7,1,1,27
12650,24,846625290,67,45,53,5,0,0,16
12651,88,308084761,77,52,54,4,1,1,2
12652,110,341692031,78,35,14,9,0,0,50
12653,32,547710926,72,49,7,6,1,1,12
12654,20,9077191,29,59,-15,6,0,0,23
12655,34,786013031,35,41,12,9,1,1,57
12656,56,142626525,77,57,7,3,0,0,44
12657,57,762300870,68,53,-11,7,1,1,13
12658,71,207883784,52,51,41,2,0,0,40
12659,11,425717438,42,34,-19,2,1,1,53
12660,72,640386272,53,46,-35,7,0,0,54
12661,102,564629247,36,37,-10,6,1,1,33
12662,45,391084678,78,42,56,8,0,0,13
12663,43,953211561,39,52,29,8,1,1,59
12664,96,63777934,60,56,45,5,0,0,36
12665,86,692184919,53,54,-22,1,1,1,42
12666,4,395228355,67,46,47,5,0,0,29
12667,108,489068923,30,32,-24,8,1,1,41
12668,11,164176071,15,30,16,3,0,0,20
12669,108,888099856,21,36,-11,1,1,1,38
12670,19,272898609,67,58,0,3,0,0,33
12671,67,52217399,15,60,-42,7,1,1,35
12672,103,529546847,37,50,42,1,0,0,8
12673,10,564330296,79,42,3,4,1,1,43
12674,37,220409629,67,33,37,9,0,0,38
12675,12,648525920,57,57,55,9,1,1,37
12676,40,583255670,52,44,-24,9,0,0,27
12677,88,83469076,66,54,43,6,1,1,54
12678,72,162223132,61,58,-5,0,0,0,43
12679,27,784051401,54,43,-47,10,1,1,43
12680,99,266649779,76,43,32,2,0,0,8
12681,37,101725365,77,32,-49,10,1,1,45
12682,40,922806948,36,52,5,4,0,0,49
12683,64,380782295,24,50,-1,1,1,1,56
12684,17,169866192,63,34,25,5,0,0,43
12685,107,871255578,45,30,52,2,1,1,30
12686,37,404123394,28,32,-21,3,0,0,24
12687,33,420747072,25,56,-13,3,1,1,8
12688,107,435322275,51,40,39,2,0,0,1
12689,102,733209482,31,46,54,7,1,1,18
12690,45,218043111,26,33,-28,8,0,0,31
12691,62,983660525,30,56,24,2,1,1,34
12692,57,18670792,55,30,-23,0,0,0,15
12693,61,279384369,33,43,-2,10,1,1,28
12694,24,84222867,58,39,-7,6,0,0,36
12695,15,954074121,68,35,18,4,1,1,57
12696,98,177105620,50,42,50,9,0,0,14
12697,45,297940429,41,38,6,2,1,1,16
12698,30,331944932,74,55,-48,3,0,0,10
12699,65,659811810,40,47,19,4,1,1,46
12700,57,423825013,40,45,-24,5,0,0,19
12701,14,239926361,71,36,12,6,1,1,15
12702,52,662676265,46,48,-41,6,0,0,35
12703,50,557278305,34,30,7,8,1,1,28
12704,66,69946077,54,43,-44,7,0,0,59
12705,21,333326956,22,49,35,0,1,1,13
12706,55,547604355,20,38,5,2,0,0,28
12707,42,706090300,72,36,28,9,1,1,24
12708,36,561934557,61,32,-37,5,0,0,19
12709,98,952965566,17,44,-20,5,1,1,29
12710,38,763728244,63,59,39,7,0,0,11
12711,106,584341765,18,53,43,4,1,1,20
12712,47,802600323,80,52,60,10,0,0,45
12713,3,219783235,42,40,38,10,1,1,6
12714,60,525661489,71,60,7,1,0,0,1
12715,79,563064994,50,50,37,2,1,1,6
12716,106,464675777,36,42,8,5,0,0,24
12717,87,715246696,69,42,5,7,1,1,35
12718,89,395005534,59,32,29,2,0,0,40
12719,18,648344856,34,34,-28,1,1,1,32
12720,91,479048713,67,35,14,4,0,0,46
12721,76,372779270,22,35,47,6,1,1,40
12722,70,259644040,31,35,-45,3,0,0,18
12723,87,245958633,39,54,-16,0,1,1,43
12724,9,238111655,22,40,44,10,0,0,51
12725,110,26189424,20,55,-6,3,1,1,35
12726,92,319157051,28,52,-4,3,0,0,13
12727,63,293756570,20,55,3,3,1,1,30
12728,90,121647053,17,51,14,7,0,0,1
12729,100,77164686,45,37,54,2,1,1,42
12730,54,823772791,72,56,-33,10,0,0,23
12731,92,354109207,80,32,-43,0,1,1,38
12732,66,280972434,48,47,59,3,0,0,9
12733,41,366085696,62,60,41,10,1,1,17
12734,80,467808984,76,32,42,6,0,0,22
12735,76,994742112,20,49,-34,1,1,1,29
12736,11,919778795,54,58,29,2,0,0,59
12737,73,816804622,38,44,-39,1,1,1,31
12738,47,367161523,62,36,38,1,0,0,28
12739,56,180424791,39,57,-38,1,1,1,51
12740,108,579041264,78,46,-18,4,0,0,39
12741,54,429583685,36,52,-9,1,1,1,46
12742,103,47220338,20,30,-38,0,0,0,38
12743,8,657710721,39,46,19,7,1,1,25
12744,59,569771225,22,36,55,8,0,0,21
12745,15,53358040,49,40,-26,3,1,1,39
12746,104,521790414,18,43,-9,8,0,0,41
12747,88,183686513,76,41,41,6,1,1,5
12748,2,167180724,46,52,19,8,0,0,49
12749,7,966451521,31,36,46,2,1,1,43
12750,98,943056780,54,44,58,0,0,0,23
12751,18,921460074,73,51,-6,3,1,1,4
12752,9,724391367,25,41,35,1,0,0,54
12753,29,516202038,18,56,-34,5,1,1,9
12754,69,452754788,73,34,-14,0,0,0,31
12755,109,267231089,32,45,-50,6,1,1,56
12756,105,598123239,15,54,30,5,0,0,60
12757,96,735931611,18,57,1,8,1,1,52
12758,105,307934967,40,59,19,9,0,0,43
12759,75,68226505,79,55,38,6,1,1,42
12760,107,810653890,40,50,53,6,0,0,15
12761,98,119903566,54,31,52,0,1,1,53
12762,37,597631396,29,47,-30,1,0,0,45
12763,65,583047812,30,60,29,2,1,1,26
12764,34,919456541,63,47,-40,10,0,0,33
12765,93,802671748,43,53,-44,0,1,1,41
12766,86,377930935,37,59,6,9,0,0,26
12767,70,82809412,78,57,40,1,1,1,12
12768,70,651028673,69,53,-24,1,0,0,59
12769,48,852060454,72,54,14,2,1,1,45
12770,70,964349496,76,42,47,1,0,0,15
12771,104,762745474,68,38,53,3,1,1,3
12772,45,956490245,63,53,9,9,0,0,16
12773,11,453474488,42,33,29,5,1,1,8
12774,70,379505197,67,46,-14,0,0,0,27
12775,100,813562177,74,49,38,0,1,1,21
12776,14,660352152,68,53,5,8,0,0,5
12777,11,849451543,61,41,-22,0,1,1,44
12778,40,182048435,18,55,-44,8,0,0,23
12779,38,600025859,79,51,34,7,1,1,42
12780,107,668073099,18,59,12,2,0,0,26
12781,41,518671595,24,47,-49,7,1,1,31
12782,82,485316636,16,41,15,0,0,0,16
12783,55,732575256,73,45,-36,8,1,1,1
12784,102,949773880,66,54,-5,2,0,0,46
12785,76,166243854,47,49,-27,6,1,1,31
12786,10,690687476,57,55,-46,5,0,0,2
12787,73,841032147,59,43,35,8,1,1,42
12788,65,592517254,49,57,23,0,0,0,13
12789,102,339342618,72,53,12,0,1,1,47
12790,83,5984213,65,53,40,5,0,0,19
12791,10,874197115,57,44,-50,7,1,1,18
12792,100,976976794,53,52,-16,3,0,0,54
12793,85,520838442,68,34,-41,4,1,1,27
12794,83,850138921,48,53,8,7,0,0,28
12795,18,851411242,41,38,-26,1,1,1,53
12796,20,272786274,68,34,-42,6,0,0,19
12797,71,475975411,76,33,43,4,1,1,34
12798,43,488404752,38,38,-33,8,0,0,57
12799,52,75625738,48,58,43,5,1,1,30
12800,34,113640677,17,36,55,8,0,0,43
12801,11,928967438,43,36,23,9,1,1,19
12802,74,391417180,67,35,10,9,0,0,12
12803,61,60204724,66,42,23,5,1,1,41
12804,57,825388083,45,32,-5,0,0,0,50
12805,20,756390156,26,57,-41,3,1,1,15
12806,58,682433018,17,32,13,0,0,0,27
12807,100,588993145,20,36,-15,6,1,1,34
12808,88,723397529,41,37,-25,0,0,0,19
12809,54,842177931,70,55,5,9,1,1,19
12810,30,268811077,80,46,24,7,0,0,46
12811,62,860503181,31,60,-42,4,1,1,33
12812,64,678452980,38,57,55,7,0,0,42
12813,64,931405092,48,43,13,5,1,1,56
12814,16,754451604,29,37,5,1,0,0,11
12815,74,55273192,54,44,23,1,1,1,24
12816,55,422091260,37,35,-19,0,0,0,16
12817,99,136328602,67,53,-29,1,1,1,58
12818,62,452652904,72,44,-27,0,0,0,55
12819,86,538466418,20,59,-41,5,1,1,40
12820,101,980518228,39,30,29,6,0,0,32
12821,10,555238005,43,46,11,10,1,1,44
12822,95,710075046,79,55,31,4,0,0,9
12823,26,985752956,49,51,10,7,1,1,22
12824,7,200406722,19,40,27,1,0,0,7
12825,23,427926085,18,42,45,5,1,1,16
12826,79,289341191,48,30,15,6,0,0,35
12827,32,441193401,59,50,-26,6,1,1,36
12828,12,237088687,67,38,40,8,0,0,53
12829,95,504871811,68,42,3,0,1,1,56
12830,11,523390257,17,51,41,5,0,0,50
12831,45,16617176,73,44,3,9,1,1,59
12832,40,945469928,80,36,44,9,0,0,32
12833,73,235191629,64,43,-43,8,1,1,40
12834,79,131407325,49,47,24,7,0,0,14
12835,68,110549088,42,32,37,3,1,1,34
12836,15,776260722,18,41,-28,2,0,0,41
12837,94,878468455,56,44,-3,2,1,1,37
12838,58,353369838,66,54,-8,3,0,0,45
12839,65,775441314,60,58,-22,10,1,1,20
12840,107,339878981,28,48,-5,9,0,0,27
12841,75,270168397,27,52,11,7,1,1,45
12842,42,294385785,69,57,-5,6,0,0,50
12843,49,573348357,35,42,23,7,1,1,35
12844,37,282613687,80,31,16,5,0,0,4
12845,23,82992239,53,32,-46,6,1,1,25
12846,29,302998210,74,45,33,2,0,0,60
12847,50,901459125,43,42,28,9,1,1,2
12848,52,713069277,35,48,0,10,0,0,52
12849,22,310490399,64,51,-48,0,1,1,58
12850,101,439437827,35,59,-11,6,0,0,44
12851,65,831697494,77,45,-9,2,1,1,29
12852,82,82847886,25,59,53,4,0,0,6
12853,98,161587834,67,31,33,2,1,1,46
12854,62,59854110,73,52,-34,0,0,0,25
12855,8,814693565,74,47,30,1,1,1,49
12856,37,168158723,22,47,47,10,0,0,28
12857,35,36862132,55,47,-2,4,1,1,38
12858,55,598946352,69,34,-17,8,0,0,8
12859,40,834838000,60,56,12,7,1,1,8
12860,103,151305758,43,56,3,4,0,0,58
12861,72,456308864,76,58,38,3,1,1,26
12862,97,95790782,47,39,50,6,0,0,32
12863,61,303205079,55,50,51,10,1,1,36
12864,25,519188584,54,31,27,9,0,0,1
12865,83,797768983,38,34,-20,3,1,1,44
12866,34,878012955,47,38,-39,6,0,0,11
12867,59,693141957,74,30,56,8,1,1,56
12868,54,469677046,37,39,14,4,0,0,58
12869,107,555014940,16,30,-38,8,1,1,9
12870,26,857623353,42,45,-47,2,0,0,20
12871,77,350039015,27,40,-18,0,1,1,50
12872,88,197919970,57,49,-2,4,0,0,28
12873,93,971128699,22,32,42,10,1,1,26
12874,107,171007695,19,56,13,7,0,0,19
12875,72,871595166,38,56,12,9,1,1,8
12876,97,557259401,80,31,6,8,0,0,1
12877,2,217386112,42,39,45,3,1,1,15
12878,109,620681449,72,30,47,10,0,0,54
12879,27,505929976,79,55,-37,0,1,1,56
12880,15,515393400,45,51,-17,6,0,0,15
12881,77,184477727,29,31,-49,0,1,1,19
12882,71,645835322,63,39,17,6,0,0,25
12883,65,930936119,73,44,11,0,1,1,38
12884,24,654270427,76,45,24,7,0,0,45
12885,49,598310904,25,45,32,5,1,1,30
12886,104,676933880,31,48,-38,5,0,0,60
12887,62,312849602,22,52,32,10,1,1,58
12888,17,75327184,73,56,-21,8,0,0,6
12889,55,339904069,76,40,-17,4,1,1,53
12890,94,877469092,26,54,-16,8,0,0,27
12891,26,896784058,31,31,41,3,1,1,33
12892,61,866001928,69,32,6,0,0,0,36
12893,14,607738545,74,44,-34,7,1,1,52
12894,74,329336489,21,42,44,7,0,0,57
12895,52,516893991,22,32,-37,8,1,1,46
12896,88,90184073,31,46,58,10,0,0,15
12897,98,185512436,49,30,37,1,1,1,23
12898,91,952997297,15,50,-39,1,0,0,4
12899,10,416790057,46,48,21,8,1,1,25
12900,65,866615742,22,43,58,1,0,0,4
12901,103,493979293,61,48,1,9,1,1,26
12902,26,289780688,72,56,31,4,0,0,35
12903,57,562779633,23,52,38,4,1,1,11
12904,43,705260167,36,60,-3,9,0,0,24
12905,75,130172535,56,54,16,8,1,1,51
12906,66,902072441,39,31,41,6,0,0,12
12907,48,375795820,73,45,-43,8,1,1,32
12908,47,329684201,17,57,4,10,0,0,7
12909,62,660034915,44,45,-14,10,1,1,33
12910,92,585745994,53,39,42,7,0,0,35
12911,2,174070094,29,51,-10,4,1,1,35
12912,23,256107223,74,37,-48,6,0,0,52
12913,42,931188117,19,47,-30,8,1,1,30
12914,3,193017091,22,44,-43,1,0,0,34
12915,58,490438011,53,31,22,0,1,1,28
12916,49,980764821,48,32,-26,8,0,0,51
12917,78,544605083,56,41,-47,7,1,1,29
12918,46,507663457,69,58,17,7,0,0,28
12919,28,661287763,29,50,8,5,1,1,51
12920,41,896431980,62,51,59,3,0,0,18
12921,76,191704910,32,39,-49,9,1,1,30
12922,59,766948077,78,58,-24,1,0,0,25
12923,10,387828865,55,34,-25,2,1,1,59
12924,98,544388841,55,36,28,7,0,0,44
12925,102,13141072,73,41,20,8,1,1,55
12926,62,221501488,38,38,-20,6,0,0,38
12927,83,591418417,71,55,46,10,1,1,60
12928,86,980373342,57,53,26,8,0,0,1
12929,64,285327146,78,51,-27,2,1,1,30
12930,97,155138092,64,52,-11,4,0,0,11
12931,104,290887836,75,56,-23,3,1,1,39
12932,96,183768276,77,41,52,10,0,0,35
12933,1,48855267,61,32,-19,7,1,1,27
12934,100,536381693,70,35,-1,7,0,0,11
12935,12,28384500,45,49,-25,2,1,1,32
12936,101,162122886,49,32,52,10,0,0,48
12937,80,441383684,74,31,-34,1,1,1,48
12938,90,241754685,16,49,-44,1,0,0,30
12939,13,687245126,53,52,26,3,1,1,39
12940,82,988780603,47,60,-31,1,0,0,33
12941,8,476531226,41,35,-3,1,1,1,57
12942,44,742363146,74,47,-48,6,0,0,34
12943,85,189975622,36,34,50,2,1,1,18
12944,105,857068777,35,34,-40,6,0,0,18
12945,68,64136035,68,43,-4,6,1,1,47
12946,6,914740198,50,32,-21,6,0,0,56
12947,86,855293212,69,58,-29,5,1,1,15
12948,52,664305383,37,33,-38,9,0,0,20
12949,49,170381257,52,41,-26,5,1,1,28
12950,37,368602864,48,31,50,8,0,0,52
12951,44,970849122,55,41,18,4,1,1,18
12952,92,492184953,68,32,23,9,0,0,31
12953,85,197553250,60,52,-4,7,1,1,52
12954,96,401065857,53,43,55,1,0,0,30
12955,8,439133754,39,36,-8,5,1,1,20
12956,36,791993635,74,40,-35,0,0,0,24
12957,16,231156344,38,37,31,6,1,1,52
12958,95,620716593,52,39,-43,1,0,0,39
12959,23,88198351,71,34,36,3,1,1,33
12960,46,248243266,60,45,12,0,0,0,54
12961,22,571108248,68,51,39,3,1,1,52
12962,6,582604725,24,43,8,1,0,0,4
12963,41,477079622,38,54,58,1,1,1,52
12964,26,396049247,31,52,31,6,0,0,50
12965,2,6938155,60,56,21,0,1,1,16
12966,81,371278255,48,48,-8,1,0,0,3
12967,29,398629090,47,52,47,10,1,1,7
12968,95,786131547,57,48,34,5,0,0,15
12969,104,786339819,28,48,-10,8,1,1,34
12970,19,825272613,45,51,60,2,0,0,1
12971,83,344786247,15,50,-24,6,1,1,11
